-8.481834302222336191e+03,4.901400000000000000e+04,1.822000000000000000e+03
-9.841960265647167034e+03,5.336300000000000000e+04,1.993000000000000000e+03
-2.213835515477659283e+04,1.235560000000000000e+05,4.570000000000000000e+03
-1.738669845282481765e+04,1.148420000000000000e+05,2.783000000000000000e+03
-1.125390887749551439e+04,6.470700000000000000e+04,2.102000000000000000e+03
-1.007674193250972166e+04,5.031700000000000000e+04,2.347000000000000000e+03
-2.985807085342592472e+04,1.846450000000000000e+05,6.274000000000000000e+03
-9.126427224013004889e+03,5.179600000000000000e+04,1.816000000000000000e+03
-1.088261793531564763e+04,5.639400000000000000e+04,2.267000000000000000e+03
-1.386448785139751999e+04,8.146000000000000000e+04,2.515000000000000000e+03
-1.023451491505495324e+04,5.596400000000000000e+04,1.878000000000000000e+03
-1.056128907200896901e+04,6.017000000000000000e+04,2.036000000000000000e+03
-1.054486439747886470e+04,5.552200000000000000e+04,2.283000000000000000e+03
-8.896304023372020310e+03,4.651700000000000000e+04,1.908000000000000000e+03
-1.094019000246030009e+04,6.460400000000000000e+04,1.955000000000000000e+03
-1.142801719944046818e+04,5.739300000000000000e+04,2.216000000000000000e+03
-1.497190008802685225e+04,8.766800000000000000e+04,2.616000000000000000e+03
-8.535582137387415059e+03,4.334500000000000000e+04,1.959000000000000000e+03
-1.512343213264500628e+04,9.804700000000000000e+04,2.404000000000000000e+03
-8.700659027995876386e+03,4.592500000000000000e+04,1.994000000000000000e+03
-1.146606590918228358e+04,6.059500000000000000e+04,2.385000000000000000e+03
-1.425963817832691711e+04,8.129700000000000000e+04,3.038000000000000000e+03
-1.167022222277985566e+04,6.299600000000000000e+04,2.422000000000000000e+03
-1.615275772562364727e+04,8.837800000000000000e+04,3.250000000000000000e+03
-1.446907265392336558e+04,7.525100000000000000e+04,2.926000000000000000e+03
-1.082556246953410482e+04,5.953200000000000000e+04,2.175000000000000000e+03
-1.463772302599754948e+04,7.502000000000000000e+04,2.708000000000000000e+03
-1.545991818551589313e+04,8.635500000000000000e+04,3.057000000000000000e+03
-9.566843356688643325e+03,5.978300000000000000e+04,2.054000000000000000e+03
-8.651225047092841123e+03,4.230600000000000000e+04,2.049000000000000000e+03
-8.290934815571436047e+03,4.351800000000000000e+04,1.743000000000000000e+03
-9.210467200120023335e+03,5.474700000000000000e+04,1.838000000000000000e+03
-8.775034817723601009e+03,5.114500000000000000e+04,2.013000000000000000e+03
-1.050003265723094592e+04,5.176900000000000000e+04,2.348000000000000000e+03
-9.912833420743834722e+03,5.709000000000000000e+04,1.899000000000000000e+03
-9.055446505067669932e+03,4.689100000000000000e+04,1.964000000000000000e+03
-1.126678941733293323e+04,6.200100000000000000e+04,2.483000000000000000e+03
-1.001365808912095963e+04,5.116200000000000000e+04,2.111000000000000000e+03
-1.060302595320510591e+04,5.618300000000000000e+04,2.191000000000000000e+03
-9.975738695684296545e+03,4.813300000000000000e+04,2.384000000000000000e+03
-8.283266490244095621e+03,4.379800000000000000e+04,1.762000000000000000e+03
-9.679365725160583679e+03,5.270200000000000000e+04,1.814000000000000000e+03
-1.151606100339140903e+04,6.842700000000000000e+04,2.113000000000000000e+03
-8.911366226751664726e+03,4.541300000000000000e+04,1.903000000000000000e+03
-1.165910679048672864e+04,5.439000000000000000e+04,2.396000000000000000e+03
-9.922218236408205485e+03,5.801800000000000000e+04,2.040000000000000000e+03
-9.193690897699205379e+03,4.667300000000000000e+04,1.847000000000000000e+03
-1.486808580433966927e+04,7.403500000000000000e+04,3.060000000000000000e+03
-8.621868739486180857e+03,4.619100000000000000e+04,1.941000000000000000e+03
-9.553838128927600337e+03,4.843900000000000000e+04,2.079000000000000000e+03
-8.815475930635700934e+03,4.660000000000000000e+04,1.899000000000000000e+03
-9.096477636438303307e+03,4.329600000000000000e+04,2.158000000000000000e+03
-1.856260839516723718e+04,9.956600000000000000e+04,3.767000000000000000e+03
-2.036676376501085542e+04,1.002220000000000000e+05,4.504000000000000000e+03
-8.377158633378907325e+03,4.160400000000000000e+04,1.924000000000000000e+03
-8.015005312501756634e+03,4.129200000000000000e+04,1.851000000000000000e+03
-7.766848356604244145e+03,3.864300000000000000e+04,1.762000000000000000e+03
-7.794405185429031917e+03,4.205100000000000000e+04,1.902000000000000000e+03
-9.123489432876747742e+03,5.042700000000000000e+04,2.097000000000000000e+03
-9.134487934482242053e+03,4.554400000000000000e+04,1.969000000000000000e+03
-1.329992268368734949e+04,6.878300000000000000e+04,2.850000000000000000e+03
-1.053433148078651539e+04,5.359300000000000000e+04,2.354000000000000000e+03
-7.726047979064457650e+03,3.868000000000000000e+04,1.948000000000000000e+03
-7.990419245815946852e+03,5.991400000000000000e+04,1.726000000000000000e+03
-7.802742925694782571e+03,4.149300000000000000e+04,1.865000000000000000e+03
-1.464073809380560670e+04,7.889500000000000000e+04,3.463000000000000000e+03
-7.742311906311493658e+03,3.822100000000000000e+04,1.821000000000000000e+03
-1.045464495057682689e+04,5.078000000000000000e+04,2.278000000000000000e+03
-1.427392377166212646e+04,6.935100000000000000e+04,3.353000000000000000e+03
-8.004246434058649356e+03,4.042900000000000000e+04,1.931000000000000000e+03
-7.756012417676752193e+03,3.458400000000000000e+04,1.962000000000000000e+03
-7.380872735370503506e+03,3.568900000000000000e+04,1.798000000000000000e+03
-1.150881944894726621e+04,5.310900000000000000e+04,2.803000000000000000e+03
-6.444581080529674182e+03,3.143500000000000000e+04,1.703000000000000000e+03
-8.073226782703882236e+03,3.770100000000000000e+04,1.968000000000000000e+03
-8.305834558040469346e+03,3.946600000000000000e+04,1.920000000000000000e+03
-1.014921567756884542e+04,4.189000000000000000e+04,2.712000000000000000e+03
-6.956256714088105582e+03,3.510000000000000000e+04,1.686000000000000000e+03
-6.332802099171112786e+03,3.102000000000000000e+04,1.584000000000000000e+03
-6.783203374679902481e+03,3.010000000000000000e+04,1.760000000000000000e+03
-8.439611797639827273e+03,4.174400000000000000e+04,1.944000000000000000e+03
-1.019323268779608588e+04,8.533300000000000000e+04,2.284000000000000000e+03
-8.212945489684318090e+03,3.934400000000000000e+04,1.952000000000000000e+03
-8.079990787281134544e+03,4.740800000000000000e+04,1.846000000000000000e+03
-7.894313509884089399e+03,3.991300000000000000e+04,1.797000000000000000e+03
-8.277132071202871884e+03,4.161100000000000000e+04,1.943000000000000000e+03
-7.492897652779175587e+03,3.711300000000000000e+04,1.864000000000000000e+03
-6.821326314804753565e+03,3.087800000000000000e+04,1.725000000000000000e+03
-6.208452599003999239e+03,2.895200000000000000e+04,1.702000000000000000e+03
-1.004400373422627490e+04,4.958200000000000000e+04,2.214000000000000000e+03
-7.039078138929004126e+03,3.437200000000000000e+04,1.750000000000000000e+03
-6.929513617136182802e+03,3.634400000000000000e+04,1.775000000000000000e+03
-7.351561707652582299e+03,3.676800000000000000e+04,1.676000000000000000e+03
-7.058291249963049268e+03,3.216000000000000000e+04,1.784000000000000000e+03
-7.337654185909745138e+03,3.869700000000000000e+04,1.874000000000000000e+03
-1.157549060987332996e+04,5.647400000000000000e+04,2.379000000000000000e+03
-8.334037017621067207e+03,4.098800000000000000e+04,1.962000000000000000e+03
-8.213639996368161519e+03,4.309400000000000000e+04,1.820000000000000000e+03
-1.362201536953379036e+04,6.100800000000000000e+04,3.293000000000000000e+03
-8.346969283915965207e+03,3.865100000000000000e+04,1.952000000000000000e+03
-6.556145289047739425e+03,3.351400000000000000e+04,1.779000000000000000e+03
-6.372779211632418082e+03,3.381200000000000000e+04,1.679000000000000000e+03
-7.500642848803069683e+03,3.603800000000000000e+04,1.780000000000000000e+03
-7.637099552490879432e+03,3.684600000000000000e+04,1.803000000000000000e+03
-7.249785842651376697e+03,3.366400000000000000e+04,2.058000000000000000e+03
-6.445919327657655231e+03,3.191200000000000000e+04,1.714000000000000000e+03
-8.157590501154889353e+03,3.836600000000000000e+04,2.010000000000000000e+03
-1.032479181475190308e+04,5.048400000000000000e+04,2.296000000000000000e+03
-7.609665109750027113e+03,4.255400000000000000e+04,1.960000000000000000e+03
-6.395033241599207031e+03,2.887600000000000000e+04,1.792000000000000000e+03
-6.288575799426711455e+03,3.105500000000000000e+04,1.689000000000000000e+03
-9.132479814963839090e+03,4.390200000000000000e+04,2.238000000000000000e+03
-6.962858573712474026e+03,2.882100000000000000e+04,1.881000000000000000e+03
-6.296462412538535318e+03,3.065300000000000000e+04,1.864000000000000000e+03
-7.603476864197539726e+03,3.543300000000000000e+04,2.027000000000000000e+03
-6.737319361090640086e+03,3.261000000000000000e+04,1.767000000000000000e+03
-8.167525059915809834e+03,3.817400000000000000e+04,1.864000000000000000e+03
-6.752947187264272543e+03,3.169500000000000000e+04,1.801000000000000000e+03
-6.755973792537084591e+03,3.139100000000000000e+04,2.004000000000000000e+03
-6.171670046100970467e+03,2.951700000000000000e+04,1.764000000000000000e+03
-5.850921604695379756e+03,2.877200000000000000e+04,1.791000000000000000e+03
-6.726919692877938360e+03,3.497400000000000000e+04,1.875000000000000000e+03
-6.761943399499675252e+03,3.288400000000000000e+04,1.799000000000000000e+03
-6.754001932837983986e+03,3.451200000000000000e+04,1.802000000000000000e+03
-6.524433741151635331e+03,2.837800000000000000e+04,1.783000000000000000e+03
-6.718591335476157838e+03,3.047300000000000000e+04,1.732000000000000000e+03
-6.659819834049061683e+03,2.887300000000000000e+04,1.891000000000000000e+03
-8.760600636569628477e+03,4.518400000000000000e+04,2.303000000000000000e+03
-8.279415399930388958e+03,3.742200000000000000e+04,2.222000000000000000e+03
-5.746880599927412732e+03,2.450800000000000000e+04,1.659000000000000000e+03
-6.661829478382064735e+03,3.305000000000000000e+04,1.805000000000000000e+03
-6.376646691334804018e+03,2.774400000000000000e+04,1.777000000000000000e+03
-6.448991483395203431e+03,2.838800000000000000e+04,1.846000000000000000e+03
-6.194979656207746302e+03,3.331500000000000000e+04,1.656000000000000000e+03
-7.283577912161047607e+03,3.668700000000000000e+04,1.916000000000000000e+03
-7.263445424242052468e+03,3.725900000000000000e+04,1.818000000000000000e+03
-8.214216231785654600e+03,3.957200000000000000e+04,2.000000000000000000e+03
-6.304540743162843683e+03,2.955000000000000000e+04,1.769000000000000000e+03
-6.072968733574415637e+03,2.912300000000000000e+04,1.654000000000000000e+03
-6.986438003443304297e+03,3.419100000000000000e+04,1.957000000000000000e+03
-8.247429149427885932e+03,4.630500000000000000e+04,1.993000000000000000e+03
-8.052660245851917352e+03,3.396600000000000000e+04,2.217000000000000000e+03
-6.061120383550552106e+03,2.761300000000000000e+04,1.695000000000000000e+03
-5.799368015304775327e+03,2.485900000000000000e+04,1.609000000000000000e+03
-9.944131361444960930e+03,4.599800000000000000e+04,2.432000000000000000e+03
-9.329424002829182427e+03,4.307500000000000000e+04,2.468000000000000000e+03
-5.572299016144310372e+03,2.277600000000000000e+04,1.704000000000000000e+03
-7.906095032389481275e+03,4.600400000000000000e+04,2.159000000000000000e+03
-1.097097752513974410e+04,5.620700000000000000e+04,2.806000000000000000e+03
-5.650999886538807914e+03,2.499200000000000000e+04,1.680000000000000000e+03
-9.403940893234954274e+03,5.658000000000000000e+04,2.035000000000000000e+03
-6.206342585662010606e+03,3.415400000000000000e+04,1.682000000000000000e+03
-5.824535743379404266e+03,3.107200000000000000e+04,1.764000000000000000e+03
-6.878511702344290825e+03,3.206400000000000000e+04,1.874000000000000000e+03
-6.447471430316924852e+03,3.270900000000000000e+04,1.757000000000000000e+03
-5.722953803995519593e+03,2.573700000000000000e+04,1.747000000000000000e+03
-6.493866954369175801e+03,3.484700000000000000e+04,1.727000000000000000e+03
-6.471835231881605978e+03,3.159500000000000000e+04,1.761000000000000000e+03
-7.551575850067440115e+03,4.565300000000000000e+04,1.842000000000000000e+03
-6.748224895489393930e+03,7.568300000000000000e+04,1.564000000000000000e+03
-6.766483685214702746e+03,3.120000000000000000e+04,2.028000000000000000e+03
-5.327473069971012592e+03,2.531400000000000000e+04,1.633000000000000000e+03
-6.512030328535885928e+03,3.050600000000000000e+04,1.790000000000000000e+03
-6.582956423490903035e+03,2.814900000000000000e+04,1.924000000000000000e+03
-9.478781074875518243e+03,4.298700000000000000e+04,2.621000000000000000e+03
-5.446088010834774650e+03,2.889900000000000000e+04,1.723000000000000000e+03
-6.812020212595052726e+03,1.395830000000000000e+05,1.703000000000000000e+03
